post_title,post_url,author_name,author_url,response_count,response_latest_time
求租  小米科技园附近整租两居室 三月底住,https://www.douban.com/group/topic/261348506/,纠结的小肚子,https://www.douban.com/people/160754992/,1,2022-03-02 15:13:00
地铁五号线天通苑站附近有房直租包物业，取暖，主卧，次卧，单间800无中介费,https://www.douban.com/group/topic/261348448/,君姐,https://www.douban.com/people/247483580/,0,2022-03-02 15:12:00
海淀租房 精装修 0中介 靠谱房源 真实房源 随时看房 地铁房 学区房 15201383570,https://www.douban.com/group/topic/261348271/,志在四方,https://www.douban.com/people/234311583/,0,2022-03-02 15:10:00
个人转租回龙观东大街地铁附近房子,https://www.douban.com/group/topic/261348016/,柠檬🍋,https://www.douban.com/people/253153606/,0,2022-03-02 15:06:00
龙泽地铁站,https://www.douban.com/group/topic/261347572/,浅草……,https://www.douban.com/people/130484779/,1,2022-03-02 15:01:00
6号线褡裢坡、传媒大学附近，福怡苑3居室次卧寻找室友,https://www.douban.com/group/topic/261347390/,佛跳墙,https://www.douban.com/people/hetaonanren/,1,2022-03-02 14:58:00
三义庙带独卫单间，看房随时。主卧住两个理工大学的女学生。,https://www.douban.com/group/topic/261347317/,豆18611160023,https://www.douban.com/people/245357571/,6,2022-03-02 14:57:00
三元西桥 静安里一居室出租4500元每月,https://www.douban.com/group/topic/261347246/,漫步在海滩,https://www.douban.com/people/205554310/,1,2022-03-02 14:57:00
租房日记,https://www.douban.com/group/topic/261347116/,小法海,https://www.douban.com/people/254175113/,0,2022-03-02 14:55:00
个人转租 16号线 永丰南 1350元/月,https://www.douban.com/group/topic/261346940/,VV,https://www.douban.com/people/Warm-Heart/,0,2022-03-02 14:52:00
房东直租一号线传媒大学地铁招合租室友,https://www.douban.com/group/topic/261346835/,Call  me  baby,https://www.douban.com/people/129138643/,1,2022-03-02 14:51:00
北三环 安贞医院附近正规主卧南向有阳台,https://www.douban.com/group/topic/261346688/,时胜荣,https://www.douban.com/people/217414439/,2,2022-03-02 14:49:00
求安贞北土城惠新西街,https://www.douban.com/group/topic/261346456/,1,https://www.douban.com/people/233259771/,1,2022-03-02 14:45:00
通州单间次卧出租（无中介，帮朋友转发）,https://www.douban.com/group/topic/261346308/,点8.,https://www.douban.com/people/sunghunming/,0,2022-03-02 14:43:00
【求租】枣营附近一居室,https://www.douban.com/group/topic/261346252/,伴两,https://www.douban.com/people/196564260/,0,2022-03-02 14:43:00
房山燕房线星城地铁站 房东直租无中介费,https://www.douban.com/group/topic/261346058/,为你的眼眸干杯,https://www.douban.com/people/156420354/,0,2022-03-02 14:40:00
求租一个月,https://www.douban.com/group/topic/261345924/,Y,https://www.douban.com/people/189532742/,1,2022-03-02 14:38:00
超级蜂巢独立复古公寓房东直租无中介费,https://www.douban.com/group/topic/261345739/,设计师少山,https://www.douban.com/people/229202087/,2,2022-03-02 14:36:00
6号线草房地铁站像素小区押一付一1800,https://www.douban.com/group/topic/261345738/,北京租房,https://www.douban.com/people/246854531/,1,2022-03-02 14:36:00
「求租」一居或两居 五棵松/玉泉路/鲁谷/青塔/田村等,https://www.douban.com/group/topic/261345616/,Bravo,https://www.douban.com/people/176737220/,0,2022-03-02 14:34:00
已出,https://www.douban.com/group/topic/261345565/,申金金金冈刂,https://www.douban.com/people/179283331/,1,2022-03-02 14:34:00
四号线找合租,https://www.douban.com/group/topic/261345379/,夏月冬雪,https://www.douban.com/people/147426532/,0,2022-03-02 14:31:00
6号线上岸、苹果园地铁站附近，公寓直租，无中介,https://www.douban.com/group/topic/261345324/,北京方隅公寓,https://www.douban.com/people/252536866/,0,2022-03-02 14:30:00
求租宋家庄地铁站附近主卧,https://www.douban.com/group/topic/261345316/,天上飞的小乌鸦,https://www.douban.com/people/171815985/,0,2022-03-02 14:30:00
求租清华东路西口站、六道口站附近的非中介单间，要求干净整洁，不抽烟、无不良嗜好,https://www.douban.com/group/topic/261345282/,A,https://www.douban.com/people/153912782/,0,2022-03-02 14:30:00
回龙观新龙城俩居出租,https://www.douban.com/group/topic/261344873/,皮皮不是“虾”,https://www.douban.com/people/249061238/,0,2022-03-02 14:24:00
求租，8号线德茂、瀛海站附近的一居室或者开间,https://www.douban.com/group/topic/261344671/,🚗Mr 郑,https://www.douban.com/people/214362642/,1,2022-03-02 14:21:00
回龙观东大街附近次卧转租，超大公共区域！,https://www.douban.com/group/topic/261344412/,yuma,https://www.douban.com/people/186276538/,3,2022-03-02 14:18:00
北京昌平沙河北大桥66平米一居室出租,https://www.douban.com/group/topic/261344264/,小龙女,https://www.douban.com/people/dreamlotus/,0,2022-03-02 14:16:00
东坝 金隅悦和园主卧出租 2居室 无中介费,https://www.douban.com/group/topic/261343889/,小野马不野〰️,https://www.douban.com/people/193343965/,0,2022-03-02 14:11:00
朝阳东五环北影整租公寓家具全齐独立卫浴入住立减10天房租免费停车,https://www.douban.com/group/topic/261343794/,带刺的玫瑰,https://www.douban.com/people/235717294/,0,2022-03-02 14:10:00
15号线北沙滩农机院，两室一厅整租转租，卧室面积大采光好，7000/月,https://www.douban.com/group/topic/261342985/,咕咕,https://www.douban.com/people/133049234/,1,2022-03-02 13:59:00
人民大学地铁站 联想桥 中航广场 双安商场对面满庭芳园小区单间出租3700/月,https://www.douban.com/group/topic/261342947/,朝夕,https://www.douban.com/people/zuoyunxing/,0,2022-03-02 13:58:00
十号线苏州街地铁附近出租,https://www.douban.com/group/topic/261342935/,善羽,https://www.douban.com/people/170752306/,0,2022-03-02 13:58:00
【业主直租】回龙观东大街紫金新干线南向开间,https://www.douban.com/group/topic/261342611/,疯子,https://www.douban.com/people/mogufengzi/,0,2022-03-02 13:54:00
求租,https://www.douban.com/group/topic/261342546/,你是我一生热爱,https://www.douban.com/people/223239275/,2,2022-03-02 13:53:00
出租国贸 金台里 红庙北里 次卧 主卧 一居室 两居室 价格便宜 看房随时 17310593657,https://www.douban.com/group/topic/261342487/,💞,https://www.douban.com/people/222111260/,0,2022-03-02 13:52:00
东管头地铁站 求租！,https://www.douban.com/group/topic/261342278/,🔆 常赖皮,https://www.douban.com/people/202527928/,1,2022-03-02 13:49:00
转租次卧--地铁6号线十里堡北里，朝阳大悦城附近（限女生）,https://www.douban.com/group/topic/261342054/,ha~ha👣 👫,https://www.douban.com/people/222027685/,0,2022-03-02 13:45:00
丰台南路次卧转租！离地铁500米！无中介费！,https://www.douban.com/group/topic/261342010/,Vacant,https://www.douban.com/people/194127633/,9,2022-03-02 13:45:00
求租｜太阳宫附近,https://www.douban.com/group/topic/261341928/,Hhhhhhh,https://www.douban.com/people/187622143/,1,2022-03-02 13:43:00
无中介费，半小时直达国贸大望路，一号线果园地铁，三居室主卧阳台2000，步梯，四楼，包物业供暖，随时看房，随时入住,https://www.douban.com/group/topic/261341758/,玖捌柒,https://www.douban.com/people/250531754/,0,2022-03-02 13:41:00
个人出租地铁七号垡头站线翠城馨园主卧次卧有需要加微信13341170093,https://www.douban.com/group/topic/261341702/,阳光,https://www.douban.com/people/177795741/,1,2022-03-02 13:40:00
双榆树东里30号主卧直租,https://www.douban.com/group/topic/261341518/,凡俊华,https://www.douban.com/people/253643106/,0,2022-03-02 13:38:00
角门西4号线/10号线转租次卧,https://www.douban.com/group/topic/261341285/,......,https://www.douban.com/people/167854813/,0,2022-03-02 13:34:00
近国贸，合生汇 地铁七号线九龙山,https://www.douban.com/group/topic/261341269/,Jacky,https://www.douban.com/people/233634981/,0,2022-03-02 13:34:00
6号线金安桥地铁口次卧出租，1900每月，无杂费，联系方式17632111364,https://www.douban.com/group/topic/261341203/,宋铎～,https://www.douban.com/people/237532261/,0,2022-03-02 13:33:00
个人转租！天通苑北一区大次卧,https://www.douban.com/group/topic/261341120/,钱包鼓鼓的299,https://www.douban.com/people/245389997/,1,2022-03-02 13:32:00
16号线西北旺，软件园二期，芳怡园卧室出租，内附租房避坑指南，坚信租房的你一定用得上。,https://www.douban.com/group/topic/261341117/,夏天不穿秋裤,https://www.douban.com/people/ln168168/,0,2022-03-02 13:32:00
紫金数码租房,https://www.douban.com/group/topic/261341082/,Seven,https://www.douban.com/people/156444846/,1,2022-03-02 13:31:00
8/13号线  整租两居室 求室友 ｜【回龙观   霍营   育新   西小口  永泰庄】 男生女生都可以,https://www.douban.com/group/topic/261341007/,Shmily,https://www.douban.com/people/248424082/,0,2022-03-02 13:30:00
立水桥5号线13号线，直租主卧2850一个月,https://www.douban.com/group/topic/261340928/,deerlee,https://www.douban.com/people/193242776/,0,2022-03-02 13:29:00
5号线  立水桥南  清友园大厅卧   2450  四户两卫  联系15543441535  无中介费服务费,https://www.douban.com/group/topic/261340906/,无味清欢Lee,https://www.douban.com/people/201421511/,0,2022-03-02 13:28:00
16号线 西北旺 全女生次卧 电梯房 集中供暖。家具家电齐全 拎包入住 电梯房 近百度 网易 联想 新浪,https://www.douban.com/group/topic/261340452/,豆友233585555,https://www.douban.com/people/233585555/,4,2022-03-02 13:22:00
紫金数码租房,https://www.douban.com/group/topic/261341082/,Seven,https://www.douban.com/people/156444846/,1,2022-03-02 13:31:00
8/13号线  整租两居室 求室友 ｜【回龙观   霍营   育新   西小口  永泰庄】 男生女生都可以,https://www.douban.com/group/topic/261341007/,Shmily,https://www.douban.com/people/248424082/,0,2022-03-02 13:30:00
立水桥5号线13号线，直租主卧2850一个月,https://www.douban.com/group/topic/261340928/,deerlee,https://www.douban.com/people/193242776/,0,2022-03-02 13:29:00
5号线  立水桥南  清友园大厅卧   2450  四户两卫  联系15543441535  无中介费服务费,https://www.douban.com/group/topic/261340906/,无味清欢Lee,https://www.douban.com/people/201421511/,0,2022-03-02 13:28:00
16号线 西北旺 全女生次卧 电梯房 集中供暖。家具家电齐全 拎包入住 电梯房 近百度 网易 联想 新浪,https://www.douban.com/group/topic/261340452/,豆友233585555,https://www.douban.com/people/233585555/,4,2022-03-02 13:22:00
朝阳公园西门蓝色港湾对面两居室,https://www.douban.com/group/topic/261340334/,宗正香檀,https://www.douban.com/people/195129441/,0,2022-03-02 13:21:00
［整租也能分租］14号将台地铁站两室一厅离地铁500米便宜出租,https://www.douban.com/group/topic/261340249/,kaleg,https://www.douban.com/people/251011525/,0,2022-03-02 13:20:00
求租海淀五道口附近一居室,https://www.douban.com/group/topic/261340120/,clnvwu,https://www.douban.com/people/152706449/,0,2022-03-02 13:18:00
转租，唐家岭新城东区临近西二旗软件园,https://www.douban.com/group/topic/261340062/,时光无恙,https://www.douban.com/people/164444835/,0,2022-03-02 13:18:00
【合租找室友】15号线石门地铁站龙泉苑小区,https://www.douban.com/group/topic/261340019/,凌晨四点钟00,https://www.douban.com/people/216988684/,0,2022-03-02 13:17:00
求租马甸附近两居室,https://www.douban.com/group/topic/261339958/,哈哈,https://www.douban.com/people/2760989/,0,2022-03-02 13:16:00
个人转租，无中介费！20平南向主卧带独立卫生间，2700押一付一。北京西站，莲花桥，六里桥，9号线，10号线，7号线三地铁,https://www.douban.com/group/topic/261339934/,smile_星儿,https://www.douban.com/people/160570026/,1,2022-03-02 13:16:00
京东旁一居室，无中介费，可拎包入住,https://www.douban.com/group/topic/261339904/,哈哈哈哈,https://www.douban.com/people/234123601/,2,2022-03-02 13:16:00
潘家园64平米两居主卧15平米带阳台，共16层在2层，有电梯，,https://www.douban.com/group/topic/261339410/,宜家灯具租赁,https://www.douban.com/people/34273395/,0,2022-03-02 13:09:00
房东直租六道口学清768附近仅限女生,https://www.douban.com/group/topic/261339313/,dsvzcsh,https://www.douban.com/people/168019670/,0,2022-03-02 13:08:00
求租西铁营附近两居租住半年左右,https://www.douban.com/group/topic/261339137/,Gitana,https://www.douban.com/people/57873697/,0,2022-03-02 13:06:00
【求租】团结湖或者甜水园附近一居室,https://www.douban.com/group/topic/261339094/,你唤我阿樹,https://www.douban.com/people/mikashu/,0,2022-03-02 13:06:00
转租次卧，朝阳区，八通线/ 6号线，管庄西里,https://www.douban.com/group/topic/261339065/,朔间栗子,https://www.douban.com/people/150456630/,0,2022-03-02 13:05:00
求租健德门，牡丹园附近一居室，，房东请私聊，正经上班族,https://www.douban.com/group/topic/261338926/,初见🍀,https://www.douban.com/people/234343079/,6,2022-03-02 13:03:00
地铁一号线 四惠东 兴隆家园  2400/月 押一付一 有电梯,https://www.douban.com/group/topic/261338908/,小风,https://www.douban.com/people/253788358/,2,2022-03-02 13:03:00
🙏🏻纯个人 | 求华为环保园附近的房源推荐,https://www.douban.com/group/topic/261338795/,可乐,https://www.douban.com/people/222347317/,0,2022-03-02 13:02:00
