post_title,post_url,author_name,author_url,response_count,response_latest_time
地铁10号线牡丹园站,https://www.douban.com/group/topic/261343026/,豆友206972718,https://www.douban.com/people/206972718/,2,2022-03-02 13:59:00
光闪闪,https://www.douban.com/group/topic/261342945/,豆友188700823,https://www.douban.com/people/188700823/,0,2022-03-02 13:58:00
人民大学地铁站 中航广场 双安商场对面满庭芳园小区单间出租3700/月,https://www.douban.com/group/topic/261342816/,朝夕,https://www.douban.com/people/zuoyunxing/,1,2022-03-02 13:56:00
5号线，10号线，宋家庄附近出租精装修主卧次卧，4家合租。不收中介费，不收服务费。,https://www.douban.com/group/topic/261342664/,多多不多,https://www.douban.com/people/253154491/,0,2022-03-02 13:54:00
无中介费，一号线，八角地铁口，1300元万达广场旁,https://www.douban.com/group/topic/261342633/,难得一见,https://www.douban.com/people/250053823/,0,2022-03-02 13:54:00
"【个人出租无中介费】10号线距国贸六站,成寿寺地铁站附近高层精装一居室套房出租",https://www.douban.com/group/topic/261342616/,Lesley,https://www.douban.com/people/193760692/,2,2022-03-02 13:54:00
地铁14号线东风北桥地铁站附近两居次卧出租,https://www.douban.com/group/topic/261342560/,灰灰,https://www.douban.com/people/251597549/,2,2022-03-02 13:53:00
【业主直租】回龙观东大街紫金新干线南向开间,https://www.douban.com/group/topic/261342545/,疯子,https://www.douban.com/people/mogufengzi/,0,2022-03-02 13:53:00
求租,https://www.douban.com/group/topic/261342534/,你是我一生热爱,https://www.douban.com/people/223239275/,5,2022-03-02 13:52:00
15号线北沙滩农机院，两室一厅整租转租，卧室面积大采光好，7000/月,https://www.douban.com/group/topic/261342380/,咕咕,https://www.douban.com/people/133049234/,1,2022-03-02 13:50:00
17号线周家庄地铁500米公寓转租1个月,https://www.douban.com/group/topic/261342367/,🍒,https://www.douban.com/people/205863740/,0,2022-03-02 13:50:00
地铁5号线立水桥南站附近，精装卧室，2200/月，无中介费，电话18810039499同V,https://www.douban.com/group/topic/261342335/,Liu斌斌,https://www.douban.com/people/197033767/,0,2022-03-02 13:49:00
立水桥地铁站，合立方小区，三家用一个卫生间次卧2200每月，次2300看房电话15710050034同微,https://www.douban.com/group/topic/261342330/,豆友223991464,https://www.douban.com/people/223991464/,0,2022-03-02 13:49:00
直租唐家岭万和嘉园小区独卫,https://www.douban.com/group/topic/261342084/,小豆子,https://www.douban.com/people/253739250/,1,2022-03-02 13:46:00
个人直租 无任何杂费 国贸商圈 大望路地铁 万达广场附近（阳光100）精装修南向主卧室3700元,https://www.douban.com/group/topic/261341855/,小小佑,https://www.douban.com/people/243723616/,0,2022-03-02 13:42:00
求整租一居室,https://www.douban.com/group/topic/261341626/,月野,https://www.douban.com/people/188761890/,6,2022-03-02 13:39:00
望京 世安家园 南向次卧 蛋壳装修 价格优惠2500就租 临望京西 湖光壹号 南湖 梦秀 随时看房入住 联系电话17611377231,https://www.douban.com/group/topic/261341575/,望京 长租 短租,https://www.douban.com/people/230839382/,1,2022-03-02 13:38:00
无中介费，半小时直达国贸大望路，一号线果园地铁，三居室主卧阳台2000，步梯，四楼，包物业供暖，随时看房，随时入住,https://www.douban.com/group/topic/261341480/,玖捌柒,https://www.douban.com/people/250531754/,0,2022-03-02 13:37:00
工作变动转租正规大次卧2500，8号线永泰庄地铁500米，精装三居室，三楼，随时入住，西二旗、西三旗、清河很近,https://www.douban.com/group/topic/261341427/,Sandy,https://www.douban.com/people/135748900/,1,2022-03-02 13:36:00
转租次卧--6号线十里堡北里次卧，紧邻朝阳大悦城，交通炒鸡方便，限女生,https://www.douban.com/group/topic/261341292/,ha~ha👣 👫,https://www.douban.com/people/222027685/,2,2022-03-02 13:34:00
女生求租房|西二旗，融泽嘉园，万和嘉园,https://www.douban.com/group/topic/261341245/,多西哟,https://www.douban.com/people/218853526/,0,2022-03-02 13:33:00
出租天宫院地铁站四号线附近。纯个人三居室，适合一家居住。四千。两卫,https://www.douban.com/group/topic/261341176/,豆友l_C5oskO4Y,https://www.douban.com/people/253126148/,0,2022-03-02 13:32:00
求租两居室,https://www.douban.com/group/topic/261340953/,化妆师欢欢,https://www.douban.com/people/216100592/,0,2022-03-02 13:29:00
8/13号线  整租两居室 求室友 ｜【回龙观   霍营   育新   西小口  永泰庄】 男生女生都可以,https://www.douban.com/group/topic/261340952/,Shmily,https://www.douban.com/people/248424082/,3,2022-03-02 13:29:00
10号线角门东地铁，小区就在地铁旁边，精装修主卧出租，无杂费！2450每月！联系方式17632111364,https://www.douban.com/group/topic/261340880/,宋铎～,https://www.douban.com/people/237532261/,0,2022-03-02 13:28:00
转租，通州土桥,https://www.douban.com/group/topic/261340713/,豆友BJNEoAcP0Y,https://www.douban.com/people/249825771/,1,2022-03-02 13:26:00
10号线 车道沟 金源购物中心  万柳 中关村 主卧阳台 3100 微信15011508154 能看能住,https://www.douban.com/group/topic/261340695/,燕子子,https://www.douban.com/people/250406680/,0,2022-03-02 13:26:00
立水桥/龙德广场对面/2450/三家/一屋一个人/全女孩/18293908634同V,https://www.douban.com/group/topic/261340687/,邱一枝,https://www.douban.com/people/249189271/,0,2022-03-02 13:26:00
求租丰台丽泽天街附近地下室 小空间即可 存放东西用,https://www.douban.com/group/topic/261340658/,衣锦者,https://www.douban.com/people/197667223/,1,2022-03-02 13:25:00
6号线青年路站，大悦城东主卧带阳台2500，业主直租无中介费,https://www.douban.com/group/topic/261340616/,逸风,https://www.douban.com/people/25756408/,0,2022-03-02 13:25:00
朝阳租房找我,https://www.douban.com/group/topic/261340600/,豆友IIT2FyFhts,https://www.douban.com/people/249710819/,0,2022-03-02 13:24:00
中关村海淀桥四家两卫精装单间出租随时入住18335918795,https://www.douban.com/group/topic/261340567/,御魂,https://www.douban.com/people/247665991/,0,2022-03-02 13:24:00
求整租西北旺地铁站附近两居室（中介勿扰 否则骂人）,https://www.douban.com/group/topic/261340491/,we,https://www.douban.com/people/195437225/,0,2022-03-02 13:23:00
回龙观附近求整租，预算5000以内,https://www.douban.com/group/topic/261340269/,默默耕耘,https://www.douban.com/people/192731509/,2,2022-03-02 13:20:00
个人转租，唐家岭新城东区,https://www.douban.com/group/topic/261340006/,时光无恙,https://www.douban.com/people/164444835/,0,2022-03-02 13:17:00
转金台路两居朝南次卧,https://www.douban.com/group/topic/261339972/,漂浮,https://www.douban.com/people/68121318/,0,2022-03-02 13:16:00
丰台南路次卧转租，造甲街小区，离地铁丰台南路500多米，纯个人转租，🈚️中介费！,https://www.douban.com/group/topic/261339963/,Vacant,https://www.douban.com/people/194127633/,5,2022-03-02 13:16:00
天通苑北一区 三室一厅两卫 大次卧 整体厨房 限女生,https://www.douban.com/group/topic/261339870/,树先生。,https://www.douban.com/people/252713069/,0,2022-03-02 13:15:00
五彩城橡树湾一期精品合租房2950元次卧,https://www.douban.com/group/topic/261339816/,豆友FzR5XK9kFY,https://www.douban.com/people/250278932/,0,2022-03-02 13:14:00
8号线地铁口平西府马店家园次卧，全女生随时看房电话微信同步18567826527,https://www.douban.com/group/topic/261339620/,。,https://www.douban.com/people/239242782/,2,2022-03-02 13:12:00
出租，胡家园社区大主卧 东直门 2/13号线  三元桥 非中介3150元/月,https://www.douban.com/group/topic/261339538/,张贻伦,https://www.douban.com/people/254057349/,0,2022-03-02 13:11:00
次渠锦园南区 京东 个人转 无中介费,https://www.douban.com/group/topic/261339511/,宫黎,https://www.douban.com/people/lluummaann/,1,2022-03-02 13:11:00
只限女生！通州区土桥自由筑三期，房租1200,https://www.douban.com/group/topic/261339489/,YX_yixiao,https://www.douban.com/people/172115552/,0,2022-03-02 13:10:00
十里河 仅限女生 周庄嘉园2200元超大阳光房无中介费,https://www.douban.com/group/topic/261339454/,杜拖拖,https://www.douban.com/people/196574224/,1,2022-03-02 13:10:00
找室友 女生宿舍出租 月租1280月付 水电燃气宽带全包 仅限住95后和00后女生 必须大学或大学以上学历 也欢迎实习学生,https://www.douban.com/group/topic/261339287/,猫童,https://www.douban.com/people/211155152/,1,2022-03-02 13:08:00
急租！个人房源14号线望京南地铁超大主卧带客厅，共两户,https://www.douban.com/group/topic/261339223/,轻拉菲绿,https://www.douban.com/people/156501668/,3,2022-03-02 13:07:00
十号线首经贸地铁站附近，万年花城三期，大次卧，两家合租，3100元,https://www.douban.com/group/topic/261339212/,豆友Q1KnW7-SR8,https://www.douban.com/people/248193906/,0,2022-03-02 13:07:00
【求租】团结湖或者甜水园附近一居室,https://www.douban.com/group/topic/261339134/,你唤我阿樹,https://www.douban.com/people/mikashu/,0,2022-03-02 13:06:00
十里河 仅限女生 周庄嘉园2200元超大阳光房无中介费,https://www.douban.com/group/topic/261339454/,杜拖拖,https://www.douban.com/people/196574224/,1,2022-03-02 13:10:00
找室友 女生宿舍出租 月租1280月付 水电燃气宽带全包 仅限住95后和00后女生 必须大学或大学以上学历 也欢迎实习学生,https://www.douban.com/group/topic/261339287/,猫童,https://www.douban.com/people/211155152/,1,2022-03-02 13:08:00
急租！个人房源14号线望京南地铁超大主卧带客厅，共两户,https://www.douban.com/group/topic/261339223/,轻拉菲绿,https://www.douban.com/people/156501668/,3,2022-03-02 13:07:00
十号线首经贸地铁站附近，万年花城三期，大次卧，两家合租，3100元,https://www.douban.com/group/topic/261339212/,豆友Q1KnW7-SR8,https://www.douban.com/people/248193906/,0,2022-03-02 13:07:00
【求租】团结湖或者甜水园附近一居室,https://www.douban.com/group/topic/261339134/,你唤我阿樹,https://www.douban.com/people/mikashu/,0,2022-03-02 13:06:00
大兴新城附近求一个女室友一起合租如图,https://www.douban.com/group/topic/261339128/,别惹哭我y,https://www.douban.com/people/147153409/,0,2022-03-02 13:06:00
西三旗 回龙观｜13号线回龙观地铁站附近 新龙城二期 正规朝南次卧 2200 精装修 家具家电齐全 随时可以入住,https://www.douban.com/group/topic/261339011/,w,https://www.douban.com/people/249857100/,4,2022-03-02 13:04:00
求租健德门，牡丹园附近一居室，，房东请私聊,https://www.douban.com/group/topic/261338899/,初见🍀,https://www.douban.com/people/234343079/,1,2022-03-02 13:03:00
★★出租五道口六道口地铁站附近大学周边精装好房！！整租分租都可以！！,https://www.douban.com/group/topic/261338897/,可口可乐,https://www.douban.com/people/254101055/,0,2022-03-02 13:03:00
求租亚林西两居半年,https://www.douban.com/group/topic/261338847/,Gitana,https://www.douban.com/people/57873697/,0,2022-03-02 13:02:00
转租 地铁1号线 石景山游乐园,https://www.douban.com/group/topic/261338835/,赵富贵,https://www.douban.com/people/234476452/,0,2022-03-02 13:02:00
13号线霍营。8号线回龙观东大街地铁口50米，两居室6000，国风美唐二期电梯房包取暖物业，可押一付一,https://www.douban.com/group/topic/261338782/,1234好了,https://www.douban.com/people/235763569/,0,2022-03-02 13:01:00
求华为环保园附近的合租房源,https://www.douban.com/group/topic/261338744/,可乐,https://www.douban.com/people/222347317/,0,2022-03-02 13:01:00
8号线朱辛庄地铁站附近  主卧 次卧 庭隔  包物业取暖 民水 民电没有中介费 有需要联系15822519753  v同步,https://www.douban.com/group/topic/261338721/,朱辛庄附近,https://www.douban.com/people/253743892/,0,2022-03-02 13:01:00
高碑店村一居室求租,https://www.douban.com/group/topic/261338599/,甜甜的梦🌸,https://www.douban.com/people/196018606/,3,2022-03-02 12:59:00
地铁一号线 四惠东 兴隆家园小区 2400  四家 押一付一 随时看房 17310709373,https://www.douban.com/group/topic/261338529/,豆友253787906,https://www.douban.com/people/253787906/,0,2022-03-02 12:58:00
【个人】5 10号线宋家庄站高档新小区2100朝东、落地窗绝美风景、九龙山、双井、国贸附近，女生优先vx:13269335390,https://www.douban.com/group/topic/261338467/,🍐🌸,https://www.douban.com/people/216395177/,0,2022-03-02 12:57:00
13号线北苑 广华居小区次卧带超大露台 总体50平 无中介费无服务费 13522655763微 需要滴滴，非诚勿扰,https://www.douban.com/group/topic/261338419/,北京租房五号线,https://www.douban.com/people/254197408/,2,2022-03-02 12:57:00
双桥万达 一号线地铁口主卧独卫,https://www.douban.com/group/topic/261338253/,再吃一口吧,https://www.douban.com/people/245442302/,1,2022-03-02 12:54:00
北大南门中成大厦次卧出租,https://www.douban.com/group/topic/261338143/,yukuan,https://www.douban.com/people/208219847/,0,2022-03-02 12:53:00
四季青 常青园 主卧转租,https://www.douban.com/group/topic/261338035/,钓鱼给你吃,https://www.douban.com/people/223769647/,2,2022-03-02 12:52:00
